Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Scalable aggregation predictive analytics","Applied Intelligence","","","","10.1007/s10489-017-1093-y","Christos AnagnostopoulosFotis SavvaPeter Triantafillou","2017","http://link.springer.com/article/10.1007/s10489-017-1093-y","Article"
"Big Data: from collection to visualization","Machine Learning","","106","6","10.1007/s10994-016-5622-4","Mohammed GhesmouneHanene AzzagSalima BenbernouMustapha LebbahTarn DuongMourad Ouziri","2017","http://link.springer.com/article/10.1007/s10994-016-5622-4","Article"
"Data science at SoBigData: the European research infrastructure for social mining and big data analytics","International Journal of Data Science and Analytics","","","","10.1007/s41060-018-0126-x","Valerio GrossiBeatrice RapisardaFosca GiannottiDino Pedreschi","2018","http://link.springer.com/article/10.1007/s41060-018-0126-x","Article"
"Big data algorithms beyond machine learning","KI - Künstliche Intelligenz","","32","1","10.1007/s13218-017-0517-5","Matthias Mnich","2018","http://link.springer.com/article/10.1007/s13218-017-0517-5","Article"
"One-pass MapReduce-based clustering method for mixed large scale data","Journal of Intelligent Information Systems","","","","10.1007/s10844-017-0472-5","Mohamed Aymen Ben HajKacemChiheb-Eddine Ben N’cirNadia Essoussi","2017","http://link.springer.com/article/10.1007/s10844-017-0472-5","Article"
"A systematic review and comparative analysis of cross-document coreference resolution methods and tools","Computing","","99","4","10.1007/s00607-016-0490-0","Seyed-Mehdi-Reza BeheshtiBoualem BenatallahSrikumar VenugopalSeung Hwan RyuHamid Reza Motahari-NezhadWei Wang","2017","http://link.springer.com/article/10.1007/s00607-016-0490-0","Article"
"Big Data Management: What to Keep from the Past to Face Future Challenges?","Data Science and Engineering","","2","4","10.1007/s41019-017-0043-3","G. Vargas-SolarJ. L. Zechinelli-MartiniJ. A. Espinosa-Oviedo","2017","http://link.springer.com/article/10.1007/s41019-017-0043-3","Article"
"Internet of Things and Big Data: the disruption of the value chain and the rise of new software ecosystems","AI & SOCIETY","","33","2","10.1007/s00146-018-0807-y","Norbert Jesse","2018","http://link.springer.com/article/10.1007/s00146-018-0807-y","Article"
"Experience report on applying software analytics in incident management of online service","Automated Software Engineering","","24","4","10.1007/s10515-017-0218-1","Jian-Guang LouQingwei LinRui DingQiang FuDongmei ZhangTao Xie","2017","http://link.springer.com/article/10.1007/s10515-017-0218-1","Article"
"An approach to validity indices for clustering techniques in Big Data","Progress in Artificial Intelligence","","7","2","10.1007/s13748-017-0135-3","José María Luna-RomeraJorge García-GutiérrezMaría Martínez-BallesterosJosé C. Riquelme Santos","2018","http://link.springer.com/article/10.1007/s13748-017-0135-3","Article"
"Fuzzy C-means for english sentiment classification in a distributed system","Applied Intelligence","","46","3","10.1007/s10489-016-0858-z","Vo Ngoc PhuNguyen Duy DatVo Thi Ngoc TranVo Thi Ngoc ChauTuan A. Nguyen","2017","http://link.springer.com/article/10.1007/s10489-016-0858-z","Article"
"Semi-supervised machine learning approach for DDoS detection","Applied Intelligence","","","","10.1007/s10489-018-1141-2","Mohamed IdhammadKarim AfdelMustapha Belouch","2018","http://link.springer.com/article/10.1007/s10489-018-1141-2","Article"
"Using data to build a better EM: EM* for big data","International Journal of Data Science and Analytics","","4","2","10.1007/s41060-017-0062-1","Hasan KurbanMark JenneMehmet M. Dalkilic","2017","http://link.springer.com/article/10.1007/s41060-017-0062-1","Article"
"A real-time recommendation engine using lambda architecture","Artificial Life and Robotics","","","","10.1007/s10015-017-0424-8","Thanisa Numnonda","2017","http://link.springer.com/article/10.1007/s10015-017-0424-8","Article"
"Short-text feature construction and selection in social media data: a survey","Artificial Intelligence Review","","49","3","10.1007/s10462-016-9528-0","Antonela TommaselDaniela Godoy","2018","http://link.springer.com/article/10.1007/s10462-016-9528-0","Article"
"Efficient data distribution and results merging for parallel data clustering in mapreduce environment","Applied Intelligence","","","","10.1007/s10489-017-1089-7","Abdelhak BousbaciNadjet Kamel","2017","http://link.springer.com/article/10.1007/s10489-017-1089-7","Article"
"Data science as a language: challenges for computer science—a position paper","International Journal of Data Science and Analytics","","","","10.1007/s41060-018-0103-4","Arno Siebes","2018","http://link.springer.com/article/10.1007/s41060-018-0103-4","Article"
"Memory-enriched big bang–big crunch optimization algorithm for data clustering","Neural Computing and Applications","","29","6","10.1007/s00521-016-2528-9","Kayvan BijariHadi ZareHadi VeisiHossein Bobarshad","2018","http://link.springer.com/article/10.1007/s00521-016-2528-9","Article"
"A new approximate query engine based on intelligent capture and fast transformations of granulated data summaries","Journal of Intelligent Information Systems","","50","2","10.1007/s10844-017-0471-6","Dominik ŚlęzakRick GlickPaweł BetlińskiPiotr Synak","2018","http://link.springer.com/article/10.1007/s10844-017-0471-6","Article"
"Provenance Network Analytics","Data Mining and Knowledge Discovery","","32","3","10.1007/s10618-017-0549-3","Trung Dong HuynhMark EbdenJoel FischerStephen RobertsLuc Moreau","2018","http://link.springer.com/article/10.1007/s10618-017-0549-3","Article"
"From Big Data to Big Artificial Intelligence?","KI - Künstliche Intelligenz","","32","1","10.1007/s13218-017-0523-7","Kristian KerstingUlrich Meyer","2018","http://link.springer.com/article/10.1007/s13218-017-0523-7","Article"
"Survey on using constraints in data mining","Data Mining and Knowledge Discovery","","31","2","10.1007/s10618-016-0480-z","Valerio GrossiAndrea RomeiFranco Turini","2017","http://link.springer.com/article/10.1007/s10618-016-0480-z","Article"
"Data Science: a proposal for a curriculum","International Journal of Data Science and Analytics","","","","10.1007/s41060-018-0113-2","Göran KauermannThomas Seidl","2018","http://link.springer.com/article/10.1007/s41060-018-0113-2","Article"
"VIAL: a unified process for visual interactive labeling","The Visual Computer","","","","10.1007/s00371-018-1500-3","Jürgen BernardMatthias ZeppelzauerMichael SedlmairWolfgang Aigner","2018","http://link.springer.com/article/10.1007/s00371-018-1500-3","Article"
"The Matsu Wheel: a reanalysis framework for Earth satellite imagery in data commons","International Journal of Data Science and Analytics","","4","4","10.1007/s41060-017-0052-3","Maria T. PattersonNikolas AndersonCollin BennettJacob BruggemannRobert L. GrossmanMatthew HandyVuong LyDaniel J. MandlShane PedersonJames PivarskiRay PowellJonathan SpringWalt WellsJohn Xia","2017","http://link.springer.com/article/10.1007/s41060-017-0052-3","Article"
"Financial time series prediction using distributed machine learning techniques","Neural Computing and Applications","","","","10.1007/s00521-017-3283-2","Usha Manasi MohapatraBabita MajhiSuresh Chandra Satapathy","2017","http://link.springer.com/article/10.1007/s00521-017-3283-2","Article"
"Big Data Science","KI - Künstliche Intelligenz","","32","1","10.1007/s13218-017-0522-8","Katharina MorikChristian BockermannSebastian Buschjäger","2018","http://link.springer.com/article/10.1007/s13218-017-0522-8","Article"
"Application of computational intelligence technologies in emergency management: a literature review","Artificial Intelligence Review","","","","10.1007/s10462-017-9589-8","Ning ChenWenjing LiuRuizhen BaiAn Chen","2017","http://link.springer.com/article/10.1007/s10462-017-9589-8","Article"
"Evolution of Cloud Operating System: From Technology to Ecosystem","Journal of Computer Science and Technology","","32","2","10.1007/s11390-017-1717-z","Zuo-Ning ChenKang ChenJin-Lei JiangLu-Fei ZhangSong WuZheng-Wei QiChun-Ming HuYong-Wei WuYu-Zhong SunHong TangAo-Bing SunZi-Lu Kang","2017","http://link.springer.com/article/10.1007/s11390-017-1717-z","Article"
"Selecting training sets for support vector machines: a review","Artificial Intelligence Review","","","","10.1007/s10462-017-9611-1","Jakub NalepaMichal Kawulok","2018","http://link.springer.com/article/10.1007/s10462-017-9611-1","Article"
"A New Evolving Tree-Based Model with Local Re-learning for Document Clustering and Visualization","Neural Processing Letters","","46","2","10.1007/s11063-017-9597-3","Wui Lee ChangKai Meng TayChee Peng Lim","2017","http://link.springer.com/article/10.1007/s11063-017-9597-3","Article"
"A comparative study of hash based approximate nearest neighbor learning and its application in image retrieval","Artificial Intelligence Review","","","","10.1007/s10462-017-9591-1","P. ArulmozhiS. Abirami","2017","http://link.springer.com/article/10.1007/s10462-017-9591-1","Article"
"Machine learning approaches for non-intrusive load monitoring: from qualitative to quantitative comparation","Artificial Intelligence Review","","","","10.1007/s10462-018-9613-7","Christoforos NalmpantisDimitris Vrakas","2018","http://link.springer.com/article/10.1007/s10462-018-9613-7","Article"
"WCDS: A Two-Phase Weightless Neural System for Data Stream Clustering","New Generation Computing","","35","4","10.1007/s00354-017-0018-y","Douglas O. CardosoFelipe M. G. FrançaJoão Gama","2017","http://link.springer.com/article/10.1007/s00354-017-0018-y","Article"
"Predictive intelligence to the edge through approximate collaborative context reasoning","Applied Intelligence","","48","4","10.1007/s10489-017-1032-y","Christos AnagnostopoulosKostas Kolomvatsos","2018","http://link.springer.com/article/10.1007/s10489-017-1032-y","Article"
"Network representation with clustering tree features","Journal of Intelligent Information Systems","","","","10.1007/s10844-018-0506-7","Konstantinos PliakosCeline Vens","2018","http://link.springer.com/article/10.1007/s10844-018-0506-7","Article"
"Free alignment classification of dikarya fungi using some machine learning methods","Neural Computing and Applications","","","","10.1007/s00521-018-3539-5","Abbas RohaniMojtaba Mamarabadi","2018","http://link.springer.com/article/10.1007/s00521-018-3539-5","Article"
"Multiple Bayesian discriminant functions for high-dimensional massive data classification","Data Mining and Knowledge Discovery","","31","2","10.1007/s10618-016-0481-y","Jianfei ZhangShengrui WangLifei ChenPatrick Gallinari","2017","http://link.springer.com/article/10.1007/s10618-016-0481-y","Article"
"Granular support vector machine: a review","Artificial Intelligence Review","","","","10.1007/s10462-017-9555-5","Husheng GuoWenjian Wang","2017","http://link.springer.com/article/10.1007/s10462-017-9555-5","Article"
"DFG Priority Programme SPP 1736: Algorithms for Big Data","KI - Künstliche Intelligenz","","32","1","10.1007/s13218-017-0518-4","Mahyar BehdjuUlrich Meyer","2018","http://link.springer.com/article/10.1007/s13218-017-0518-4","Article"
"A novel machine learning framework for diagnosing the type 2 diabetics using temporal fuzzy ant miner decision tree classifier with temporal weighted genetic algorithm","Computing","","","","10.1007/s00607-018-0599-4","G. BhuvaneswariG. Manikandan","2018","http://link.springer.com/article/10.1007/s00607-018-0599-4","Article"
"Instance spaces for machine learning classification","Machine Learning","","107","1","10.1007/s10994-017-5629-5","Mario A. MuñozLaura VillanovaDavaatseren BaatarKate Smith-Miles","2018","http://link.springer.com/article/10.1007/s10994-017-5629-5","Article"
"A Hybrid Deep Learning Architecture for Latent Topic-based Image Retrieval","Data Science and Engineering","","","","10.1007/s41019-018-0063-7","K. S. ArunV. K. Govindan","2018","http://link.springer.com/article/10.1007/s41019-018-0063-7","Article"
"MR-DIS: democratic instance selection for big data by MapReduce","Progress in Artificial Intelligence","","6","3","10.1007/s13748-017-0117-5","Álvar Arnaiz-GonzálezAlejandro González-RogelJosé-Francisco Díez-PastorCarlos López-Nozal","2017","http://link.springer.com/article/10.1007/s13748-017-0117-5","Article"
"PolarViz: a discriminating visualization and visual analytics tool for high-dimensional data","The Visual Computer","","","","10.1007/s00371-018-1558-y","Yan Chao WangQian ZhangFeng LinChi Keong GohHock Soon Seah","2018","http://link.springer.com/article/10.1007/s00371-018-1558-y","Article"
"Declarative data analysis","International Journal of Data Science and Analytics","","","","10.1007/s41060-017-0081-y","Hendrik Blockeel","2017","http://link.springer.com/article/10.1007/s41060-017-0081-y","Article"
"A survey on classification techniques for opinion mining and sentiment analysis","Artificial Intelligence Review","","","","10.1007/s10462-017-9599-6","Fatemeh HemmatianMohammad Karim Sohrabi","2017","http://link.springer.com/article/10.1007/s10462-017-9599-6","Article"
"Optimizing dynamic time warping’s window width for time series data mining applications","Data Mining and Knowledge Discovery","","","","10.1007/s10618-018-0565-y","Hoang Anh DauDiego Furtado SilvaFrançois PetitjeanGermain ForestierAnthony BagnallAbdullah MueenEamonn Keogh","2018","http://link.springer.com/article/10.1007/s10618-018-0565-y","Article"
"Discriminative K-Means Laplacian Clustering","Neural Processing Letters","","","","10.1007/s11063-018-9823-7","Guoqing Chao","2018","http://link.springer.com/article/10.1007/s11063-018-9823-7","Article"
"Similarity-based attribute weighting methods via clustering algorithms in the classification of imbalanced medical datasets","Neural Computing and Applications","","","","10.1007/s00521-018-3471-8","Kemal Polat","2018","http://link.springer.com/article/10.1007/s00521-018-3471-8","Article"
"Crowd-Guided Entity Matching with Consolidated Textual Data","Journal of Computer Science and Technology","","32","5","10.1007/s11390-017-1769-0","Zhi-Xu LiQiang YangAn LiuGuan-Feng LiuJia ZhuJia-Jie XuKai ZhengMin Zhang","2017","http://link.springer.com/article/10.1007/s11390-017-1769-0","Article"
"SpikeCD: a parameter-insensitive spiking neural network with clustering degeneracy strategy","Neural Computing and Applications","","","","10.1007/s00521-017-3336-6","Peng LinSheng ChangHao WangQijun HuangJin He","2018","http://link.springer.com/article/10.1007/s00521-017-3336-6","Article"
"Feature-weighted clustering with inner product induced norm based dissimilarity measures: an optimization perspective","Machine Learning","","106","7","10.1007/s10994-016-5623-3","Arkajyoti SahaSwagatam Das","2017","http://link.springer.com/article/10.1007/s10994-016-5623-3","Article"
"Maritime pattern extraction and route reconstruction from incomplete AIS data","International Journal of Data Science and Analytics","","5","2 - 3","10.1007/s41060-017-0092-8","Andrej DobrkovicMaria-Eugenia IacobJos van Hillegersberg","2018","http://link.springer.com/article/10.1007/s41060-017-0092-8","Article"
"Machine learning based decision support systems (DSS) for heart disease diagnosis: a review","Artificial Intelligence Review","","","","10.1007/s10462-017-9552-8","Saima SafdarSaad ZafarNadeem ZafarNaurin Farooq Khan","2017","http://link.springer.com/article/10.1007/s10462-017-9552-8","Article"
"Applications of association rule mining in health informatics: a survey","Artificial Intelligence Review","","47","3","10.1007/s10462-016-9483-9","Wasif AltafMuhammad ShahbazAziz Guergachi","2017","http://link.springer.com/article/10.1007/s10462-016-9483-9","Article"
"A visual-numeric approach to clustering and anomaly detection for trajectory data","The Visual Computer","","33","3","10.1007/s00371-015-1192-x","Dheeraj KumarJames C. BezdekSutharshan RajasegararChristopher LeckieMarimuthu Palaniswami","2017","http://link.springer.com/article/10.1007/s00371-015-1192-x","Article"
"An effective approach for semantic-based clustering and topic-based ranking of web documents","International Journal of Data Science and Analytics","","","","10.1007/s41060-018-0112-3","Rajendra Kumar Roul","2018","http://link.springer.com/article/10.1007/s41060-018-0112-3","Article"
"Malicious Domain Name Detection Based on Extreme Machine Learning","Neural Processing Letters","","","","10.1007/s11063-017-9666-7","Yong ShiGong ChenJuntao Li","2017","http://link.springer.com/article/10.1007/s11063-017-9666-7","Article"
"Archetypoid analysis for sports analytics","Data Mining and Knowledge Discovery","","31","6","10.1007/s10618-017-0514-1","G. VinuéI. Epifanio","2017","http://link.springer.com/article/10.1007/s10618-017-0514-1","Article"
"Recent automatic text summarization techniques: a survey","Artificial Intelligence Review","","47","1","10.1007/s10462-016-9475-9","Mahak GambhirVishal Gupta","2017","http://link.springer.com/article/10.1007/s10462-016-9475-9","Article"
"An Improved Deep Clustering Model for Underwater Acoustical Targets","Neural Processing Letters","","","","10.1007/s11063-017-9755-7","Qiang WangLu WangXiangyang ZengLifan Zhao","2018","http://link.springer.com/article/10.1007/s11063-017-9755-7","Article"
"A unified probabilistic framework for robust manifold learning and embedding","Machine Learning","","106","5","10.1007/s10994-016-5602-8","Qi MaoLi WangIvor W. Tsang","2017","http://link.springer.com/article/10.1007/s10994-016-5602-8","Article"
"Complex Activity Recognition Via Attribute Dynamics","International Journal of Computer Vision","","122","2","10.1007/s11263-016-0918-1","Wei-Xin LiNuno Vasconcelos","2017","http://link.springer.com/article/10.1007/s11263-016-0918-1","Article"
"Discovering predictive ensembles for transfer learning and meta-learning","Machine Learning","","107","1","10.1007/s10994-017-5682-0","Pavel KordíkJan ČernýTomáš Frýda","2018","http://link.springer.com/article/10.1007/s10994-017-5682-0","Article"
"A comprehensive review of recent advances on deep vision systems","Artificial Intelligence Review","","","","10.1007/s10462-018-9633-3","Qaisar AbbasMostafa E. A. IbrahimM. Arfan Jaffar","2018","http://link.springer.com/article/10.1007/s10462-018-9633-3","Article"
"TOP-SIFT: the selected SIFT descriptor based on dictionary learning","The Visual Computer","","","","10.1007/s00371-018-1502-1","Yujie LiuDeng YuXiaoming ChenZongmin LiJianping Fan","2018","http://link.springer.com/article/10.1007/s00371-018-1502-1","Article"
"A Cluster Based Feature Selection Method for Cross-Project Software Defect Prediction","Journal of Computer Science and Technology","","32","6","10.1007/s11390-017-1785-0","Chao NiWang-Shu LiuXiang ChenQing GuDao-Xu ChenQi-Guo Huang","2017","http://link.springer.com/article/10.1007/s11390-017-1785-0","Article"
"The online performance estimation framework: heterogeneous ensemble learning for data streams","Machine Learning","","107","1","10.1007/s10994-017-5686-9","Jan N. van RijnGeoffrey HolmesBernhard PfahringerJoaquin Vanschoren","2018","http://link.springer.com/article/10.1007/s10994-017-5686-9","Article"
"Learning data discretization via convex optimization","Machine Learning","","107","2","10.1007/s10994-017-5654-4","Vojtech FrancOndrej FikarKarel BartosMichal Sofka","2018","http://link.springer.com/article/10.1007/s10994-017-5654-4","Article"
"EoT-driven hybrid ambient assisted living framework with naïve Bayes–firefly algorithm","Neural Computing and Applications","","","","10.1007/s00521-018-3533-y","Mohammed K. HassanAli I. El DesoukyMahmoud M. BadawyAmany M. SarhanMohamed ElhosenyM. Gunasekaran","2018","http://link.springer.com/article/10.1007/s00521-018-3533-y","Article"
"Hermeneutic of performing data","AI & SOCIETY","","32","3","10.1007/s00146-017-0727-2","Karamjit S. Gill","2017","http://link.springer.com/article/10.1007/s00146-017-0727-2","Article"
"Support vector-based fuzzy classifier with adaptive kernel","Neural Computing and Applications","","","","10.1007/s00521-017-3170-x","Hamed GanjiShahram KhadiviMohammad Mehdi Ebadzadeh","2017","http://link.springer.com/article/10.1007/s00521-017-3170-x","Article"
"Research and development of neural network ensembles: a survey","Artificial Intelligence Review","","49","4","10.1007/s10462-016-9535-1","Hui LiXuesong WangShifei Ding","2018","http://link.springer.com/article/10.1007/s10462-016-9535-1","Article"
"A density invariant approach to clustering","Neural Computing and Applications","","28","7","10.1007/s00521-015-2145-z","Manish KashyapMahua Bhattacharya","2017","http://link.springer.com/article/10.1007/s00521-015-2145-z","Article"
"Joint Learning of Unsupervised Dimensionality Reduction and Gaussian Mixture Model","Neural Processing Letters","","45","3","10.1007/s11063-016-9508-z","Xi YangKaizhu HuangJohn Yannis GoulermasRui Zhang","2017","http://link.springer.com/article/10.1007/s11063-016-9508-z","Article"
"Efficient histogram dictionary learning for text/image modeling and classification","Data Mining and Knowledge Discovery","","31","1","10.1007/s10618-016-0461-2","Minyoung Kim","2017","http://link.springer.com/article/10.1007/s10618-016-0461-2","Article"
"MongoDB-Based Modular Ontology Building for Big Data Integration","Journal on Data Semantics","","7","1","10.1007/s13740-017-0081-z","Hanen AbbesFaiez Gargouri","2018","http://link.springer.com/article/10.1007/s13740-017-0081-z","Article"
"An improved extreme learning machine model for the prediction of human scenarios in smart homes","Applied Intelligence","","","","10.1007/s10489-017-1062-5","Zaineb LiouaneTayeb LemloumaPhilippe RooseFréderic WeisHassani Messaoud","2017","http://link.springer.com/article/10.1007/s10489-017-1062-5","Article"
"Performance prediction of roadheaders using ensemble machine learning techniques","Neural Computing and Applications","","","","10.1007/s00521-017-3141-2","Sadi Evren SekerIbrahim Ocak","2017","http://link.springer.com/article/10.1007/s00521-017-3141-2","Article"
"An Architecture based on interactive optimization and machine learning applied to the next release problem","Automated Software Engineering","","24","3","10.1007/s10515-016-0200-3","Allysson Allex AraújoMatheus PaixaoItalo YeltsinAltino DantasJerffeson Souza","2017","http://link.springer.com/article/10.1007/s10515-016-0200-3","Article"
"Data Science: the impact of statistics","International Journal of Data Science and Analytics","","","","10.1007/s41060-018-0102-5","Claus WeihsKatja Ickstadt","2018","http://link.springer.com/article/10.1007/s41060-018-0102-5","Article"
"Max-Margin Heterogeneous Information Machine for RGB-D Action Recognition","International Journal of Computer Vision","","123","3","10.1007/s11263-016-0982-6","Yu KongYun Fu","2017","http://link.springer.com/article/10.1007/s11263-016-0982-6","Article"
"Time for Addressing Software Security Issues: Prediction Models and Impacting Factors","Data Science and Engineering","","2","2","10.1007/s41019-016-0019-8","Lotfi Ben OthmaneGolriz ChehraziEric BoddenPetar TsalovskiAchim D. Brucker","2017","http://link.springer.com/article/10.1007/s41019-016-0019-8","Article"
"Evaluation in artificial intelligence: from task-oriented to ability-oriented measurement","Artificial Intelligence Review","","48","3","10.1007/s10462-016-9505-7","José Hernández-Orallo","2017","http://link.springer.com/article/10.1007/s10462-016-9505-7","Article"
"Non-redundant multiple clustering by nonnegative matrix factorization","Machine Learning","","106","5","10.1007/s10994-016-5601-9","Sen YangLijun Zhang","2017","http://link.springer.com/article/10.1007/s10994-016-5601-9","Article"
"Analysis of medications change in Parkinson’s disease progression data","Journal of Intelligent Information Systems","","","","10.1007/s10844-018-0502-y","Anita ValmarskaDragana MiljkovicNada LavračMarko Robnik-Šikonja","2018","http://link.springer.com/article/10.1007/s10844-018-0502-y","Article"
"Towards Safe Semi-supervised Classification: Adjusted Cluster Assumption via Clustering","Neural Processing Letters","","46","3","10.1007/s11063-017-9607-5","Yunyun WangYan MengZhenyong FuHui Xue","2017","http://link.springer.com/article/10.1007/s11063-017-9607-5","Article"
"Label propagation based semi-supervised learning for software defect prediction","Automated Software Engineering","","24","1","10.1007/s10515-016-0194-x","Zhi-Wu ZhangXiao-Yuan JingTie-Jian Wang","2017","http://link.springer.com/article/10.1007/s10515-016-0194-x","Article"
"Lab4CE: a Remote Laboratory for Computer Education","International Journal of Artificial Intelligence in Education","","27","1","10.1007/s40593-015-0079-3","Julien BroisinRémi VenantPhilippe Vidal","2017","http://link.springer.com/article/10.1007/s40593-015-0079-3","Article"
"Big data and precision medicine: challenges and strategies with healthcare data","International Journal of Data Science and Analytics","","","","10.1007/s41060-018-0095-0","Johann M. KrausLudwig LausserPeter KuhnFranz JobstMichaela BockCarolin HalankeMichael HummelPeter HeuschmannHans A. Kestler","2018","http://link.springer.com/article/10.1007/s41060-018-0095-0","Article"
"Automated Assessment of the Quality of Peer Reviews using Natural Language Processing Techniques","International Journal of Artificial Intelligence in Education","","27","3","10.1007/s40593-016-0132-x","Lakshmi RamachandranEdward F. GehringerRavi K. Yadav","2017","http://link.springer.com/article/10.1007/s40593-016-0132-x","Article"
"On Locating Malicious Code in Piggybacked Android Apps","Journal of Computer Science and Technology","","32","6","10.1007/s11390-017-1786-z","Li LiDaoyuan LiTegawendé F. BissyandéJacques KleinHaipeng CaiDavid LoYves Le Traon","2017","http://link.springer.com/article/10.1007/s11390-017-1786-z","Article"
"Machine learning use in predicting interior spruce wood density utilizing progeny test information","Neural Computing and Applications","","28","3","10.1007/s00521-015-2075-9","Kostantinos DemertzisLazaros IliadisStavros AvramidisYousry A. El-Kassaby","2017","http://link.springer.com/article/10.1007/s00521-015-2075-9","Article"
"Effective Query Grouping Strategy in Clouds","Journal of Computer Science and Technology","","32","6","10.1007/s11390-017-1797-9","Qin LiuYuhong GuoJie WuGuojun Wang","2017","http://link.springer.com/article/10.1007/s11390-017-1797-9","Article"
"Imbalanced classification in sparse and large behaviour datasets","Data Mining and Knowledge Discovery","","32","1","10.1007/s10618-017-0517-y","Jellis VanhoeyveldDavid Martens","2018","http://link.springer.com/article/10.1007/s10618-017-0517-y","Article"
"FuSSFFra, a fuzzy semi-supervised forecasting framework: the case of the air pollution in Athens","Neural Computing and Applications","","29","7","10.1007/s00521-017-3125-2","Ilias BougoudisKonstantinos DemertzisLazaros IliadisVardis-Dimitris AnezakisAntonios Papaleonidas","2018","http://link.springer.com/article/10.1007/s00521-017-3125-2","Article"
"Infinite ensemble clustering","Data Mining and Knowledge Discovery","","32","2","10.1007/s10618-017-0539-5","Hongfu LiuMing ShaoSheng LiYun Fu","2018","http://link.springer.com/article/10.1007/s10618-017-0539-5","Article"
"Combining boosting machine learning and swarm intelligence for real time object detection and tracking: towards new meta-heuristics boosting classifiers","International Journal of Intelligent Robotics and Applications","","1","4","10.1007/s41315-017-0037-3","Sidahmed Benabderrahmane","2017","http://link.springer.com/article/10.1007/s41315-017-0037-3","Article"
"The effect of human thought on data: an analysis of self-reported data in supervised learning and neural networks","Progress in Artificial Intelligence","","6","3","10.1007/s13748-017-0118-4","Justin LovingerIren Valova","2017","http://link.springer.com/article/10.1007/s13748-017-0118-4","Article"
"An overview on semi-supervised support vector machine","Neural Computing and Applications","","28","5","10.1007/s00521-015-2113-7","Shifei DingZhibin ZhuXiekai Zhang","2017","http://link.springer.com/article/10.1007/s00521-015-2113-7","Article"
"Hybrid fuzzy polynomial neural networks with the aid of weighted fuzzy clustering method and fuzzy polynomial neurons","Applied Intelligence","","46","2","10.1007/s10489-016-0844-5","Wei HuangSung-Kwun OhWitold Pedrycz","2017","http://link.springer.com/article/10.1007/s10489-016-0844-5","Article"
"State-of-art approaches for review spammer detection: a survey","Journal of Intelligent Information Systems","","50","2","10.1007/s10844-017-0454-7","Rupesh Kumar DewangAnil Kumar Singh","2018","http://link.springer.com/article/10.1007/s10844-017-0454-7","Article"
"A survey on bug prioritization","Artificial Intelligence Review","","47","2","10.1007/s10462-016-9478-6","Jamal UddinRozaida GhazaliMustafa Mat DerisRashid NaseemHabib Shah","2017","http://link.springer.com/article/10.1007/s10462-016-9478-6","Article"
"A survey of feature selection methods for Gaussian mixture models and hidden Markov models","Artificial Intelligence Review","","","","10.1007/s10462-017-9581-3","Stephen AdamsPeter A. Beling","2017","http://link.springer.com/article/10.1007/s10462-017-9581-3","Article"
"Problem formulations and solvers in linear SVM: a review","Artificial Intelligence Review","","","","10.1007/s10462-018-9614-6","Vinod Kumar ChauhanKalpana DahiyaAnuj Sharma","2018","http://link.springer.com/article/10.1007/s10462-018-9614-6","Article"
"A review on methods and software for fuzzy cognitive maps","Artificial Intelligence Review","","","","10.1007/s10462-017-9575-1","Gerardo FelixGonzalo NápolesRafael FalconWojciech FroelichKoen VanhoofRafael Bello","2017","http://link.springer.com/article/10.1007/s10462-017-9575-1","Article"
"Efficient Processing of Distributed Twig Queries Based on Node Distribution","Journal of Computer Science and Technology","","32","1","10.1007/s11390-017-1707-1","Xin BiXiang-Guo ZhaoGuo-Ren Wang","2017","http://link.springer.com/article/10.1007/s11390-017-1707-1","Article"
"Application of feature selection methods for automated clustering analysis: a review on synthetic datasets","Neural Computing and Applications","","29","7","10.1007/s00521-017-3005-9","Aliyu Usman AhmadAndrew Starkey","2018","http://link.springer.com/article/10.1007/s00521-017-3005-9","Article"
"Exploratory computing: a comprehensive approach to data sensemaking","International Journal of Data Science and Analytics","","3","1","10.1007/s41060-016-0039-5","Nicoletta Di BlasMirjana MazuranPaolo PaoliniElisa QuintarelliLetizia Tanca","2017","http://link.springer.com/article/10.1007/s41060-016-0039-5","Article"
"A Temporal Dependency Based Multi-modal Active Learning Approach for Audiovisual Event Detection","Neural Processing Letters","","","","10.1007/s11063-017-9719-y","Patrick ThiamSascha MeudtGünther PalmFriedhelm Schwenker","2017","http://link.springer.com/article/10.1007/s11063-017-9719-y","Article"
"A survey on sentiment analysis of scientific citations","Artificial Intelligence Review","","","","10.1007/s10462-017-9597-8","Abdallah YousifZhendong NiuJohn K. TarusArshad Ahmad","2017","http://link.springer.com/article/10.1007/s10462-017-9597-8","Article"
"Digital technologies and artificial intelligence’s present and foreseeable impact on lawyering, judging, policing and law enforcement","AI & SOCIETY","","32","3","10.1007/s00146-015-0596-5","Ephraim Nissan","2017","http://link.springer.com/article/10.1007/s00146-015-0596-5","Article"
"Efficient identification of Tanimoto nearest neighbors","International Journal of Data Science and Analytics","","4","3","10.1007/s41060-017-0064-z","David C. AnastasiuGeorge Karypis","2017","http://link.springer.com/article/10.1007/s41060-017-0064-z","Article"
